company_id,location,name
1915,None,Orbit Studio
1916,None,Coilworks
1917,None,Harvester Games
1918,None,Screen 7
1919,None,Pixel Sprout Studios
1920,None,Tomoaki Sugeno
1921,None,eigoMANGA
1922,None,Capstone Software
1923,None,Talvisota Team
1924,None,Shorebound Studios
1925,None,Alligator Pit
1926,None,WFS
1927,None,Minority Media Inc.
1928,None,Minority Media
1929,None,Quickfire Labs
1930,None,Reverie World Studios
1931,None,Space Bullet Dynamics Corporation
1932,None,Tiger Style
1933,None,Artifice Studio
1934,None,Alice &amp; Smith
1935,None,Old School Games
1936,None,ATLUS USA
1937,None,SEGA Studios Australia
1938,None,Gratesca
1939,None,Draw Me A Pixel
1940,None,Sauropod Studio
1941,None,Jasper Byrne
1942,None,Superflat Games
1943,None,Stellar Entertainment Limited
1944,None,SOFTSTAR
1945,None,DOMO Studio
1946,None,Cipher Prime Studios
1947,None,Wizarbox
1948,None,Asteroid Lab
1949,None,Mana Potion Studios
1950,None,DenchiSoft
1951,None,Afterburner Studios
1952,None,Tobias Springer
1953,None,tobspr Games
1954,None,Doyoyo Games
1955,None,General Arcade
1956,None,Over the Top Games
1957,None,Over The Top Games
1958,None,Smudged Cat Games Ltd
1959,None,Kyle Pulver
1960,None,Team17 Software Ltd.
1961,None,Digital Eel
1962,None,MAGIX Software GmbH
1963,None,Shiny Shoe
1964,None,Curve Studios
1965,None,Fishlabs Entertainment GmbH
1966,None,bitComposer Games
1967,None,Stellar Entertainment
1968,None,T19 Games
1969,None,Cardboard Computer
1970,None,Purple Jam
1971,None,Harry Cooper
1972,None,Connor Harrison
1973,None,Jordan Barry
1974,None,Purple Jam Ltd
1975,None,Clever Plays
1976,None,Behold Studios
1977,None,Sidhe
1978,None,PikPok
1979,None,KOREK PRODUCTION
1980,None,GS2 Games Inc
1981,None,NAMCO
1982,None,Stone Blade Entertainment
1983,None,Emmanuel Perrillon
1984,None,Rejected Games
1985,None,increpare games
1986,None,UBIart Montpellier
1987,None,Tribute Games Inc.
1988,None,22cans
1989,None,22cans Ltd.
1990,None,Threaks
1991,None,droqen
1992,None,Randumb Studios
1993,None,Iron Galaxy Studios
1994,None,TiGames
1995,None,Slant Six Games
1996,None,Capcom Co. Ltd
1997,None,Entertainment Forge
1998,None,Shanghai SilverMoon Network Technology Co.Ltd
1999,None,RelluRealGames
2000,None,gigantumgames
2001,None,Alientrap
2002,None,Going Loud Studios
2003,None,Iron Tower Studio
2004,None,Gaijin Entertainment Corporation
2005,None,Beijing Litchi Culture Media Co.
2006,None,RewindApp
2007,None,Metanet Software Inc.
2008,None,NIGORO
2009,None,Ocean Software
2010,None,NA PUBLISHING INC.
2011,None,RavenSoft
2012,None,Rayark International Limited
2013,None,Rudolf Kremers & Alex May
2014,None,Tuna
2015,None,Omni Systems
2016,None,Aniki
2017,None,Male Union ♂
2018,None,Dungeon Master
2019,None,I-deal Games
2020,None,Denis Galanin (mif2000)
2021,None,Code Mystics
2022,None,Exor Studios
2023,None,Joycity
2024,None,Jason Swisher
2025,None,Ed Key and David Kanaga
2026,None,Twisted Tree
2027,None,Might and Delight
2028,None,Hungry Couch Games
2029,None,Joy Way
2030,None,Awe Interactive
2031,None,Redlynx Ltd
2032,None,Ubisoft  Shanghaï
2033,None,Level Up Labs
2034,None,Zero Sum Games
2035,None,Miju Games
2036,None,Dragonrise Games
2037,None,Dreampainters
2038,None,Ubisoft Mainz
2039,None,Nimble Giant Entertainment
2040,None,Ritual Entertainment
2041,None,Riot Forge
2042,None,TroyHolman
2043,None,Robot Squid
2044,None,Spilt Milk Studios Ltd
2045,None,BancyCo
2046,None,ωstar
2047,None,Seikei Production
2048,None,Penny Arcade
2049,None,Robotronic Games
2050,None,Stove Studio
2051,None,Earthshine
2052,None,Liquid Entertainment
2053,None,SuperVillain Studios
2054,None,Doctor Entertainment AB
2055,None,Noumena Studios
2056,None,Ratloop Asia
2057,None,Reverb Publishing
2058,None,Lukewarm Media
2059,None,Circle 5 Publishing
2060,None,Live Motion Games
2061,None,Hoochoo Game Studios
2062,None,Aleksey Abramenko
2063,None,Black Forest Games
2064,None,Tyler Glaiel
2065,None,Osmose Studio
2066,None,Wankil Studio
2067,None,1-reality
2068,None,BlackMark Studio
2069,None,Akella
2070,None,Valkyrie Initiative
2071,None,Headfirst Productions
2072,None,SNK Games
2073,None,Elemental Games
2074,None,Blendo Games
2075,None,Smart Game Booster
2076,None,Weston Bell-Geddes
2077,None,Spookulele Games
2078,None,Hayden
2079,None,Rothman
2080,None,jacktostudios
2081,None,TimeSymmetry
2082,None,Unigine Corp.
2083,None,Iubisoft System SRL
2084,None,Full Control Studios
2085,None,Full Control
2086,None,Pixeye Games
2087,None,Fire Sword Studios
2088,None,INFERNA LIMITED
2089,None,Blackpowder Games
2090,None,Phoenix Online Studios
2091,None,Phoenix Online Publishing
2092,None,Carlsen Games
2093,None,Philips P.O.V. Entertainment Group
2094,None,MrFatcat
2095,None,Dropsiick
2096,None,Hippo Games
2097,None,Team Samoyed
2098,None,Snoozy Kazoo
2099,None,Graffiti Games
2100,None,Stormcloud Games Limited
2101,None,National Westminster Bank plc
2102,None,ThinkingStars
2103,None,Kevin Wacknov
2104,None,Mind Body Aware Games LLC
2105,None,DU&amp;I
2106,None,Live Wire
2107,None,Adglobe
2108,None,Binary Haze Interactive
2109,None,Singlecore
2110,None,Two Tribes
2111,None,Game Dev Castle
2112,None,Top Meadow
2113,None,Desert Owl Games LLC
2114,None,CINEMAX
2115,None,s.r.o.
2116,None,Maxim Karpenko
2117,None,Blazing Griffin Ltd.
2118,None,My Little Planet Ltd
2119,None,Mucky Foot Productions Ltd
2120,None,Modern Dream
2121,None,Konami Digital Entertainement GmbH
2122,None,RedLynx
2123,None,in collaboration with  Ubisoft Shanghai
2124,None,Code Club AB
2125,None,Poly Games
2126,None,Sbug Games
2127,None,Broken Rules
2128,None,Flgaming
2129,None,Fareed
2130,None,Fareed Flgaming
2131,None,Q-Games Ltd.
2132,None,Nikita Kryukov
2133,None,Missing Calm
2134,None,Svavelstickan
2135,None,WildTangent
2136,None,Renderise
2137,None,Wet Girl
2138,None,Shoot Girl
2139,None,Filios Christou
2140,None,乐子人
2141,None,Bleakmill
2142,None,GeoTECH
2143,None,kovalevviktor
2144,None,Mind Over Matter Studios
2145,None,Topgolf Media
2146,None,GamesBraz
2147,None,jabuga
2148,None,Al Fine
2149,None,Sokpop Collective
2150,None,Anshar Studios
2151,None,Polybit_Game
2152,None,777 Studios
2153,None,Nicolas Meyssonnier
2154,None,Beep Japan
2155,None,Synthetic Domain
2156,None,Bit Blot
2157,None,Schine GmbH
2158,None,Poorly Drawn Squid
2159,None,New World Computing
2160,None,Melos Han-Tani
2161,None,Marina Kittaka
2162,None,Analgesic Productions
2163,None,Rage Software
2164,None,Shadow Planet Productions
2165,None,Dojin Otome
2166,None,Kagura Games
2167,None,Madmind Studio
2168,None,Ateam Entertainment Inc.
2169,None,The Story Mechanics
2170,None,The Secret Experiment
2171,None,CenterPoint Gaming
2172,None,滑稽工作室
2173,None,Altar Games
2174,None,State of Play
2175,None,Chris Nordgren
2176,None,Jordi Roca
2177,None,Foreign Gnomes
2178,None,Frinky
2179,None,Xatrix Entertainment
2180,None,Bugbear Entertainment
2181,None,Tindalos Interactive
2182,None,BlinkWorks Media
2183,None,cKolmos narrative.
2184,None,Cobra Mobile
2185,None,SukeraSomero
2186,None,HUBLOTS
2187,None,mirai works
2188,None,Eric Chahi
2189,None,DotEmu
2190,None,The Digital Lounge
2191,None,Refract
2192,None,Kerberos Productions
2193,None,Eggcode
2194,None,Brandtner
2195,None,The Men Who Wear Many Hats
2196,None,Pablo Leban
2197,None,Robert Briscoe
2198,None,Aluba Studio
2199,None,Nezon Production
2200,None,Apogee Software
2201,None,Apogee Entertainment
2202,None,VDimension
2203,None,Handyman Studios
2204,None,Reverb Triple XP
2205,None,Black Eye Games
2206,None,FishTankStudio
2207,None,WanadevStudio
2208,None,Robot Loves Kitty
2209,None,IMPOSSIBLE INC
2210,None,Airem
2211,None,DigiTales Interactive
2212,None,Mayflower Entertainment
2213,None,Pugscape
2214,None,Holotech Studios Inc.
2215,None,Arcen Games
2216,None,Red Thread Games
2217,None,Vblank Entertainment
2218,None,Gotcha Gotcha Games
2219,None,KADOKAWA
2220,None,Yoji Ojima
2221,None,Moon Moose
2222,None,TPP Studio
2223,None,L3O Interactive
2224,None,Zero Point Software
2225,None,Rocket Bear Games
2226,None,Atomic Wolf
2227,None,L.INC
2228,None,Walkabout
2229,None,Mine Loader Software Co.
2230,None,Serellan LLC
2231,None,Kudosoft
2232,None,Keith Burgun Games
2233,None,Dead Thread Games
2234,None,Ty Taylor and Mario Castañeda
2235,None,The Quantum Astrophysicists Guild
2236,None,TALESSHOP Co.
2237,None,Eden Industries
2238,None,3x3.zero
2239,None,Treecirle Media
2240,None,Treecircle Media
2241,None,Flashback Games
2242,None,The Lordz Games Studio
2243,None,Slitherine Ltd.
2244,None,BisquitPlay
2245,None,INDIECN
2246,None,Artefacts
2247,None,O.T.K Games
2248,None,LVGameDev LLC
2249,None,Damian Schloter
2250,None,Experiment 101
2251,None,Baroque Decay
2252,None,PT.farm Inc.
2253,None,Imperium42®
2254,None,Tilting Point
2255,None,SadSquare Studio
2256,None,Synapse Games
2257,None,Chinzilla
2258,None,Washbear Studio
2259,None,Quiet River
2260,None,Kremlingames
2261,None,Human Head Studios
2262,None,Jackbox Games
2263,None,The Archotek Project Team
2264,None,AQURIA
2265,None,Hovgaard Games
2266,None,Ballistic Interactive
2267,None,MrCiastku
2268,None,IceTorch Interactive
2269,None,Albert Espín
2270,None,Romero Games
2271,None,XDEVS LTD
2272,None,azimuth team
2273,None,EasyWays Team
2274,None,Indovers Studio
2275,None,Alexey Davydov
2276,None,Sergey Dvoynikov
2277,None,Timofey Shargorodskiy
2278,None,Flazm
2279,None,Con Man Games
2280,None,Altfuture
2281,None,OnSkull Games
2282,None,Low Magic Studios
2283,None,Eduard Mirica
2284,None,Racing Bros
2285,None,ANPA.US
2286,None,Panoramik Inc
2287,None,GameXP.com
2288,None,Athena Works
2289,None,Night Animals
2290,None,Mirage Game Studios
2291,None,Sparkypants Studios LLC
2292,None,Studio Klondike
2293,None,Team Nekojishi
2294,None,Orange Juice Dog
2295,None,Coreplay GmbH
2296,None,Bigmoon Studios
2297,None,Warfare Studios
2298,None,Schell Games
2299,None,MadOut Games
2300,None,Camagames
2301,None,ColloseusX
2302,None,Phat Phrog Studios
2303,None,Digital Eclipse
2304,None,Capcom U.S.A
2305,None,Spiritwalk Games
2306,None,Applava
2307,None,Tero Lunkka
2308,None,CtrlMovie
2309,None,Wales Interactive
2310,None,Reverse Impact
2311,None,Alan Edwardes
2312,None,Diatomic Games
2313,None,Shanghai JingCai Computer Software Development Co
2314,None,Victor Corradi
2315,None,Corradi Games
2316,None,LLC RIKOR IMT
2317,None,Warner Bros. Interactive
2318,None,Cateia Games
2319,None,kikiyama
2320,None,like Charlie
2321,None,Corroding Games
2322,None,Overgroup
2323,None,Soldat Team
2324,None,Dieselmine
2325,None,Linden Lab
2326,None,FitXR
2327,None,Toasty Leaf AB
2328,None,Neko Climax Studios
2329,None,Massive Damage
2330,None,CakeEaterGames
2331,None,Hitbox Team
2332,None,ONEONE1
2333,None,Restory Studio
2334,None,Yuke's Co.
2335,None,LAN - GAMES LTD
2336,None,RED DUCK
2337,None,INC.
2338,None,Andrii Vintsevych
2339,None,Alpha Blend Interactive
2340,None,u&amp;i
2341,None,Drift Physics Crew
2342,None,Thorium
2343,None,Hangzhou Xinlan Network Technology Co.
2344,None,Trine Studios
2345,None,G3 Community Patch Team
2346,None,Mad Vulture Games
2347,None,Eggtooth Team
2348,None,PiBoSo
2349,None,LR Studio
2350,None,SC Jogos
2351,None,RCG
2352,None,MyST
2353,None,KT Racing
2354,None,nanos GbR
2355,None,NEZOS GAMES
2356,None,Outpost Games
2357,None,Hardlight
2358,None,Brave Little Studios
2359,None,Jenny Bee Presents
2360,None,Adamvision Studios
2361,None,Paleno Games
2362,None,Baba Yaga Games
2363,None,What Pumpkin Games
2364,None,EQ Studios
2365,None,ObsessionSoft
2366,None,Cradle Games
2367,None,Cyan Worlds Inc
2368,None,ZemunBRE
2369,None,Blue Studio
2370,None,Cheerdealers
2371,None,TAMSOFT
2372,None,Uber Entertainment
2373,None,Big Sandwich Games
2374,None,Stratecade LLC
2375,None,Roll7
2376,None,CE-Asia
2377,None,Florastamine
2378,None,Vile Monarch
2379,None,Soccer Manager Ltd
2380,None,Almighty Games
2381,None,BeHappy Studios
2382,None,ENTERi
2383,None,Echo Hall Studios
2384,None,Everglow Interactive Inc.
2385,None,Improx Games
2386,None,Ice-Pick Lodge
2387,None,Stainless Games Ltd
2388,None,CRASS Studios
2389,None,CRASS Infotech
2390,None,Dream Works
2391,None,nobodyshot
2392,None,Invi Games
2393,None,Ipsilon Developments
2394,None,No Stuck Game Studio
2395,None,exagongames
2396,None,NewRealityGames
2397,None,Blue Brain Games
2398,None,Stanislaw Truchowski
2399,None,TurnVex
2400,None,SirGoose
2401,None,Squanch Games
2402,None,Superboss Games
2403,None,ProGames Studio
2404,None,Impressions Games
2405,None,PigLion Games
2406,None,Czester16
2407,None,npp_trainer
2408,None,Freakinware Limited
2409,None,VGstudio
2410,None,Sixteen Tons Entertainment
2411,None,2 Zombie Games
2412,None,Proxy Studios
2413,None,Vanguard Games
2414,None,Vanguard Entertainment Group
2415,None,Walnut LLC
2416,None,Team Shifty
2417,None,GIBBING TREE
2418,None,JDM4iK
2419,None,Droid Riot
2420,None,Cats Who Play
2421,None,Talentplace
2422,None,KishMish Games
2423,None,Unusualsoft
2424,None,Nostalgia Hound
2425,None,ZOV GAME STUDIO
2426,None,sen
2427,None,Sinister Systems
2428,None,Bold Spirit Game Studio
2429,None,Crenetic GmbH Studios
2430,None,Jongwoo Kim
2431,None,Erica Lahaie
2432,None,FX Bilodeau
2433,None,Tanya Short
2434,None,Misc Games
2435,None,Juvty Worlds Ltd.
2436,None,Rabbiton
2437,None,Invictus Games Ltd.
2438,None,ImageCode
2439,None,Activision Value Inc.
2440,None,Colossal Wreck
2441,None,Labory
2442,None,Mindillusion
2443,None,Bitbox Ltd.
2444,None,JCKSLAP
2445,None,MBDL
2446,None,Deep Water Studio
2447,None,Delusional Games
2448,None,IR Studio
2449,None,Terrible Toybox
2450,None,ULTRA ULTRA
2451,None,Eternal Night Studios
2452,None,Alberto Herrera
2453,None,Ziel Graywords
2454,None,Stw projects
2455,None,David Wehle
2456,None,Valera Entertainment
2457,None,TUNIC Team
2458,None,Finji
2459,None,Rainbow Studios
2460,None,Mad Dog Games
2461,None,Robotality
2462,None,D.C.S
2463,None,Henteko Doujin
2464,None,Holyday Studios
2465,None,Buried Signal
2466,None,Dicesuki
2467,None,A.Y.std
2468,None,Waygetter Electronics
2469,None,Little Flag Software
2470,None,Vladislav Castillo Gonzalez
2471,None,Voidpoint
2472,None,Pixel Federation
2473,None,Kyy Games
2474,None,BISBOG SA
2475,None,DyingCat
2476,None,NanningsGames
2477,None,Fox Dawn
2478,None,Woolf
2479,None,R-Age
2480,None,Double Coconut
2481,None,Rogueside
2482,None,Claeysbrothers
2483,None,StevenHarmonGames
2484,None,THE BROTHERHOOD
2485,None,Haydee Interactive
2486,None,Vaclav Hudec
2487,None,Blameless Games
2488,None,Lightning Man Media
2489,None,BNA Studios
2490,None,iBlackpen
2491,None,Hunted Cow Studios
2492,None,Fifth Dimension Company
2493,None,Anatoliy Loginovskikh
2494,None,Mahhaon
2495,None,Art-Arcade
2496,None,Sun Pixel
2497,None,Egor Magurin
2498,None,Eugene Radaev
2499,None,Fate Dragon Studio
2500,None,Ice Flames
2501,None,StalkerAlex
2502,None,StalkerAlex.
2503,None,Andrew Smith
2504,None,Square Enix Montréal
2505,None,Matt Hooper
2506,None,White Dog Games
2507,None,HakJak
2508,None,Makoto Sanada
2509,None,V1 Interactive
2510,None,Panache Digital Games
2511,None,Net Dragon
2512,None,R2Games
2513,None,Infinite Dreams
2514,None,No Moon
2515,None,Boundless Dynamics
2516,None,Orange Cat Studio
2517,None,BEST KIRIN GLOBAL LIMITED
2518,None,Studio Seufz
2519,None,Application Systems Heidelberg
2520,None,AbstractArt
2521,None,托更的修罗
2522,None,The Strangers
2523,None,Lucky VR Inc.
2524,None,The Stars Group Inc.
2525,None,Dream Execution
2526,None,Oxymoron Games
2527,None,GirlGames
2528,None,XREAL Games
2529,None,Midjiwan AB
2530,None,Modern Storyteller
2531,None,Alt Shift
2532,None,Sean Young
2533,None,Dohi Sweden AB
2534,None,B.B.STUDIO CO.
2535,None,Toge Productions
2536,None,Dimension 32 Entertainment
2537,None,panstasz
2538,None,Chasing Carrots
2539,None,SBSoftLab
2540,None,liuguowang
2541,None,90Games
2542,None,Coconut Island Games
2543,None,No Code
2544,None,Educational Games
2545,None,Rogue Entertainment
2546,None,Pixelatto
2547,None,Eleventh Hour Games
2548,None,Cloudhead Games ltd.
2549,None,Skydance Interactive
2550,None,Ares Game Co.
2551,None,Nanjing QiangJun Network Co.
2552,None,Freie Programme Hohenstein
2553,None,INTI CREATES CO.
2554,None,InfoMediji LTD
2555,None,VRFavs d.o.o.
2556,None,橘子班
2557,None,大好网
2558,None,PeriScope Game
2559,None,Devika
2560,None,AtomicTorch Studio
2561,None,Acerola
2562,None,Klabater
2563,None,ARTDINK
2564,None,The Meta
2565,None,WildWorks
2566,None,Eidos Studio Hungary
2567,None,Bypass Game Studios
2568,None,Snapshot Games Inc.
2569,None,Radiance Games
2570,None,Tendershoot
2571,None,Michael Lasch
2572,None,ThatWhichIs Media
2573,None,Acke Hallgren
2574,None,RLR Training Inc
2575,None,Catnip
2576,None,crea-ture Studios Inc.
2577,None,Easy game
2578,None,Game for people
2579,None,REX PEX GAMES
2580,None,Chimeric
2581,None,Pixeljam
2582,None,Blue Manchu
2583,None,MythoLogic Interactive
2584,None,SharkGame
2585,None,MONKEYCRAFT Co. Ltd.
2586,None,10tons Ltd
2587,None,Polyarc
2588,None,Vaulted Sky Games
2589,None,Pixpil
2590,None,Swan
2591,None,Denki
2592,None,Bugbyte Ltd.
2593,None,FreezeNova.Games
2594,None,Pelican Party Studios
2595,None,Cogwheel Software
2596,None,Caveman Studio
2597,None,爱玩工作室
2598,None,Typhoon
2599,None,北京目标在线科技有限公司
2600,None,Murudai
2601,None,Psyop Games
2602,None,Alda Games
2603,None,Mixed Realms Pte Ltd
2604,None,Swag Soft Holdings Pte Ltd
2605,None,Azure Flame Studio
2606,None,Tinogames Inc.
2607,None,Tunnel Vision Games
2608,None,Aspyr
2609,None,WANIN Games
2610,None,Team Weaver
2611,None,EggNut
2612,None,Duality Games
2613,None,Team WIBY
2614,None,Gaslamp Games
2615,None,Logic Artists
2616,None,Strelka Games
2617,None,Yonder
2618,None,A List Games
2619,None,Zloy Krot Studio
2620,None,Gentlymad Studios
2621,None,Online Vision
2622,None,Danikala
2623,None,Puppygames
2624,None,Uroboros Games
2625,None,eduweb
2626,None,Trilum Studios
2627,None,RSPCA
2628,None,Thomas Moon Kang
2629,None,Fun Games For Free
2630,None,Dark Crystal Games
2631,None,ACQUIRE Corp.
2632,None,JiangHu Studio
2633,None,Snail Games
2634,None,Geoff 'Zag' Keene
2635,None,Richard Keene
2636,None,Dark Energy Digital Ltd.
2637,None,Fallen Tree Games Ltd
2638,None,OneShark
2639,None,Osarion
2640,None,Mountaineer
2641,None,Sad Doge
2642,None,方块游戏
2643,None,NeoBards Entertainment Ltd.
2644,None,I-Inferno
2645,None,Zodiac Interactive
2646,None,Volcanoid
2647,None,G.Reed
2648,None,Happy Frog Games
2649,None,Cockroach Inc.
2650,None,The Sleeping Machine
2651,None,冷笑黑妖
2652,None,Akaba Studio
2653,None,Prineside
2654,None,Spacelight Studio
2655,None,Mash Games
2656,None,Angela He
2657,None,Ediogames
2658,None,1336 Studios
2659,None,Simon Blasen
2660,None,Just Fishing LLC
2661,None,6 Eyes Studio
2662,None,Mighty Games
2663,None,Ben Esposito
2664,None,exosyphen studios
2665,None,深爪貴族
2666,None,Martin Ivanov
2667,None,Illwinter Game Design
2668,None,Eyebrow Interactive
2669,None,Sastrei Studios
2670,None,Imagitec
2671,None,黄昏フロンティア
2672,None,SUNFISH Co.
2673,None,Konfa Games
2674,None,Saber Interactive Inc
2675,None,East Side Games
2676,None,DreamPunks
2677,None,SoulGame Studio
2678,None,SDEnterNET
2679,None,Naiadgames
2680,None,Awesome Games Studio
2681,None,The Studio of Secret6
2682,None,Secret 6
2683,None,Noobz from Poland
2684,None,Catobyte
2685,None,Catobyte Ltd
2686,None,Ebb Software
2687,None,Kepler Interactive
2688,None,Apog Labs
2689,None,IOSoccer Team
2690,None,Leiting Interactive
2691,None,Squeaky Wheel Studio Inc
2692,None,Team Forbidden
2693,None,Nearga
2694,None,Dapper Penguin Studios
2695,None,Gameclaw Studio
2696,None,RageSquid
2697,None,Robert Borghese
2698,None,Tamsoft
2699,None,Marvelous
2700,None,SOFTSTAR TECHNOLOGY(BEIJING)
2701,None,RyseUp Studios
2702,None,Quicksilver Software
2703,None,Interplay
2704,None,Somnium Space Ltd.
2705,None,BigBox VR
2706,None,Monkeys Lab.
2707,None,Sharkbird
2708,None,Hendrik Felix Pohl
2709,None,Coconut Shavers
2710,None,Strange Fire
2711,None,Excalibur Publishing
2712,None,Whisper Games
2713,None,Origin8 Technologies Ltd.
2714,None,SPECTRUM GAMES
2715,None,Fiveamp
2716,None,Polyslash
2717,None,Lion's Shade
2718,None,B4T Games
2719,None,Shoho Games
2720,None,David Schneider
2721,None,Another Story
2722,None,Other Tales Interactive
2723,None,Avocavo
2724,None,Netease Games
2725,None,Joshua Chen
2726,None,Studio GPBeta
2727,None,Triband
2728,None,Dorado Games
2729,None,3Division
2730,None,Best Way
2731,None,Flaming Fowl Studios
2732,None,Directive Games Limited
2733,None,Vive Studios
2734,None,Illusion Ray
2735,None,Dominique Grieshofer
2736,None,Runewaker Entertainment
2737,None,Gameforge 4D GmbH‬
2738,None,Unfrozen
2739,None,Marco Amadei
2740,None,Corvostudio di Amadei Marco
2741,None,Survios
2742,None,Thunderful Publishing
2743,None,Zepetto
2744,None,Zepetto USA
2745,None,Tlön Industries
2746,None,Saibot Studios
2747,None,Walternate Realities
2748,None,Z4
2749,None,IguanaBee
2750,None,Reloaded Studios
2751,None,Chance Agency
2752,None,Team Amorous
2753,None,Snaggletooth Studios
2754,None,RedRuins Softworks
2755,None,RocketPunch Games
2756,None,Parallel Space Inc
2757,None,LIV Inc
2758,None,GANBARION Co.
2759,None,Team Fusion Simulations
2760,None,Giant Enemy Crab
2761,None,Particle Systems Ltd.
2762,None,Broken Games
2763,None,Crunchy Leaf Games
2764,None,MyACG Studio
2765,None,CAPCOM CO.
2766,None,Shanghai huan zhen Info Tech Ltd
2767,None,Frooxius
2768,None,Solirax
2769,None,CRAFTS & MEISTER Co.
2770,None,ShadowWolf Games
2771,None,Victor Möller
2772,None,Pixel Pointer Studios
2773,None,Bird Bath Games
2774,None,Jannik Nickel
2775,None,Computer Artworks
2776,None,DEXINT GAMES
2777,None,Giant Games
2778,None,Auroch Digital
2779,None,FAT BOMB STUDIOS
2780,None,Sabotage
2781,None,Gunpowder Games
2782,None,Double Jump Publishing
2783,None,Worldwalker Games LLC
2784,None,Playata GmbH
2785,None,European Games Group AG
2786,None,Infinite Fall
2787,None,Gadget Games
2788,None,Freehold Games
2789,None,Animu Game
2790,None,Black Lime Studio
2791,None,Thomas Happ Games LLC
2792,None,Ganz Studio
2793,None,Ganz
2794,None,Forgotten Key
2795,None,Atmos Games
2796,None,VIS-Games
2797,None,United Independent Entertainment
2798,None,MidBoss
2799,None,LLC.
2800,None,Rubycone
2801,None,PiedPipers Team
2802,None,Mi-Clos Studio
2803,None,FibreTigre
2804,None,Fractale
2805,None,Bob
2806,None,Ginormocorp Holdings Ltd
2807,None,N-Fusion Interactive
2808,None,Blackfire
2809,None,Cimugames
2810,None,Cornfox &amp; Brothers Ltd.
2811,None,Noble Master LLC
2812,None,Charyb Games
2813,None,Galaxy Gate
2814,None,.dat
2815,None,Shifty Chair Games
2816,None,Dingaling
2817,None,Dingaling Productions
2818,None,Omniconnection
2819,None,PopTop Software
2820,None,BreakAway Games
2821,None,Frog City Software
2822,None,Villa Gorilla
2823,None,YFYX GAMES
2824,None,Lei
2825,None,MobileBits
2826,None,Loveshack Entertainment
2827,None,Batterystaple Games
2828,None,Fire Hose Games
2829,None,SDP Games
2830,None,Funselektor Labs Inc.
2831,None,FlippFly
2832,None,Rival Games Ltd
2833,None,Idigicon
2834,None,Claymatic Games
2835,None,Degica
2836,None,The Molasses Flood
2837,None,Tomi Maarela
2838,None,Convoy Games
2839,None,Indietopia Games
2840,None,Gambrinous
2841,None,REMIMORY
2842,None,N3V Games
2843,None,Gaddy Games
2844,None,FiolaSoft Studio
2845,None,Indimo Labs LLC
2846,None,Hammerfall Publishing
2847,None,Nuke Nine
2848,None,Carbon
2849,None,Anisoptera Games
2850,None,Indie Voyage
2851,None,Chris Hecker
2852,None,John Cimino
2853,None,Raymond Doerr
2854,None,SixtyGig Games
2855,None,Tasharen Entertainment Inc.
2856,None,AIGRIND
2857,None,JIW-Games
2858,None,a Ubisoft Studio
2859,None,JAVELIN OÜ
2860,None,Jarbit
2861,None,Castle art by Yuriy Gusev
2862,None,Teotl Studios
2863,None,CRAZYDIAMOND CO.
2864,None,Forward Game Studios
2865,None,Hellscape Games
2866,None,Mario von Rickenbach
2867,None,Michael Frei
2868,None,Etter Studio
2869,None,Idea Factory
2870,None,Compile Heart
2871,None,Felistella
2872,None,Crytivo
2873,None,House On Fire
2874,None,Meridian4
2875,None,Section Studios
2876,None,3BLACKDOT
2877,None,Fakt Software
2878,None,Funatics Software
2879,None,Unicube
2880,None,Team 17 Digital Ltd
2881,None,Icy Donut
2882,None,Tigerish Games
2883,None,Moppin
2884,None,Jetdogs Studios
2885,None,Zoom Out Games
2886,None,Klonk Games
2887,None,marbenx
2888,None,Giorgi Abelashvili
2889,None,CAPCOM U.S.A.
2890,None,David Mulder
2891,None,White Rabbit
2892,None,Drool
2893,None,Scrap Yard Productions
2894,None,Bytebin
2895,None,Triangle Studios
2896,None,Acido Cinza
2897,None,Cat5Games
2898,None,MAGICS
2899,None,Alawar Dreamdale
2900,None,Alawar Entertainment
2901,None,Black Shell Games
2902,None,David Stark
2903,None,Blowfish Studios
2904,None,Lightbulb Crew
2905,None,Firesquid
2906,None,Eat Create Sleep
2907,None,Anteater Games
2908,None,BindleBot
2909,None,Desktop Daydreams Studios
2910,None,Allicorn Games
2911,None,Code}{atch
2912,None,Twice Circled
2913,None,Craze Creative Studios
2914,None,Trinity Project
2915,None,Invent4 Entertainment
2916,None,Z-Software
2917,None,Little World Studio
2918,None,Microïds
2919,None,Clarus Victoria
2920,None,Red Dwarf Games
2921,None,Spasman Games
2922,None,Wargaming.net
2923,None,The Odd Gentlemen
2924,None,Sierra
2925,None,Chaos Industries
2926,None,Comcept
2927,None,Inti Creates
2928,None,Farsky Interactive
2929,None,ALICE IN DISSONANCE
2930,None,Cuve Games
2931,None,Digerati
2932,None,BadFly Interactive
2933,None,a.s.
2934,None,GRIN
2935,None,Finish Line Games
2936,None,DreamForge Intertainment
2937,None,Crystal Shard
2938,None,Idol FX
2939,None,IDEA FACTORY Co.
2940,None,COMPILE HEART Co.
2941,None,FELISTELLA Co.
2942,None,Subsoap
2943,None,Blind Mind Studios
2944,None,Glacicle
2945,None,Holy Warp
2946,None,Black Wing Foundation
2947,None,Ironsun Studios
2948,None,Codemasters Digital
2949,None,Gremlin Interactive
2950,None,30.06 Studios Ltd
2951,None,KPL
2952,None,Kodots Games
